order_id,Distance_Rider_from_Store,travel_time_to_store,Distance_to_Customer,travel_time_to_customer,order_status,delivery_status,distance_category,Date
2292103,4.49,42,8.85,19,Completed,On Time,Long Distance,23/12/2024
2292104,4.89,0,6.64,34,Completed,Late,Long Distance,23/12/2024
2292105,3.31,53,4.02,7,Completed,Late,Short Distance,23/12/2024
2292106,2.7,14,5.08,16,Completed,Late,Long Distance,23/12/2024
2292107,3.46,21,5.39,21,Completed,Late,Long Distance,23/12/2024
2292109,2.76,0,6.02,17,Completed,On Time,Long Distance,23/12/2024
2292110,4.32,0,7.22,153,Completed,Late,Long Distance,23/12/2024
2292111,1.24,0,1.69,9,Completed,On Time,Short Distance,23/12/2024
2292112,1.26,0,1.68,0,Cancelled,Unknown,Short Distance,23/12/2024
2292113,3.68,0,4.72,0,Completed,Unknown,Short Distance,23/12/2024
2292114,1.4,0,1.89,0,Cancelled,Unknown,Short Distance,Null
2292115,2.5,0,3.92,40,Completed,On Time,Short Distance,Null
2292116,2.32,0,3.85,22,Completed,Early,Short Distance,Null
2292117,2.43,23,3.63,15,Completed,Late,Short Distance,23/12/2024
2292119,3.98,0,5.54,25,Completed,On Time,Long Distance,23/12/2024
2292120,2.42,0,3.94,32,Completed,On Time,Short Distance,23/12/2024
2292121,7.34,0,13.54,0,Cancelled,Unknown,Long Distance,23/12/2024
2292122,0.33,0,0.44,11,Completed,On Time,Short Distance,23/12/2024
2292123,0.93,0,2.47,8,Completed,On Time,Short Distance,Null
2292124,1.57,0,3,30,Completed,Late,Short Distance,23/12/2024
2292126,2.82,101,4.17,10,Completed,On Time,Short Distance,23/12/2024
2292127,4.55,0,7.44,56,Completed,Late,Long Distance,23/12/2024
2292129,1.93,1,5.37,41,Completed,Late,Long Distance,23/12/2024
2292130,2.3,79,2.8,16,Completed,Late,Short Distance,23/12/2024
2292131,0.82,0,1.31,12,Completed,On Time,Short Distance,23/12/2024
2292132,1.27,8,2.47,37,Completed,On Time,Short Distance,23/12/2024
2292133,3.48,0,5.56,31,Completed,On Time,Long Distance,23/12/2024
2292134,1.4,0,1.89,0,Cancelled,Unknown,Short Distance,23/12/2024
2292135,1.37,0,1.95,93,Completed,Late,Short Distance,24/12/2024
2292136,1.52,0,3.59,0,Cancelled,Unknown,Short Distance,Null
2292137,3,0,8.66,133,Completed,Late,Long Distance,23/12/2024
2292139,1.41,0,3.41,0,Cancelled,Unknown,Short Distance,Null
2292140,3.91,29,6.79,45,Completed,Late,Long Distance,23/12/2024
2292141,3.11,0,3.92,26,Completed,On Time,Short Distance,Null
2292143,4.36,33,5.87,7,Completed,On Time,Long Distance,23/12/2024
2292144,2.31,0,4.33,62,Completed,On Time,Short Distance,23/12/2024
2292145,3.02,0,7.95,0,Cancelled,Unknown,Long Distance,23/12/2024
2292146,3.86,0,7.22,44,Completed,On Time,Long Distance,23/12/2024
2292147,8.42,0,13.27,31,Completed,Late,Long Distance,Null
2292148,3.19,30,4.58,36,Completed,On Time,Short Distance,23/12/2024
2292149,1.62,36,3.34,6,Completed,Late,Short Distance,Null
2292151,2.53,0,4.47,8,Completed,Late,Short Distance,23/12/2024
2292152,2.55,31,2.92,30,Completed,Late,Short Distance,23/12/2024
2292153,2.72,0,5.17,50,Completed,On Time,Long Distance,23/12/2024
2292154,2.69,0,4.59,0,Cancelled,Unknown,Short Distance,23/12/2024
2292155,2.33,5,3.27,26,Completed,Late,Short Distance,23/12/2024
2292156,2.3,0,5.13,25,Completed,Late,Long Distance,Null
2292157,2.49,0,2.76,25,Completed,On Time,Short Distance,23/12/2024
2292159,8.39,0,11.66,30,Completed,Late,Long Distance,23/12/2024
2292161,5.81,0,7.68,0,Cancelled,Unknown,Long Distance,23/12/2024
2292162,0.4,0,1.02,6,Completed,On Time,Short Distance,23/12/2024
2292164,1.4,0,1.89,0,Cancelled,Unknown,Short Distance,Null
2292165,2.3,0,3.16,12,Completed,Late,Short Distance,23/12/2024
2292166,0.89,0,1.67,0,Completed,Early,Short Distance,Null
2292169,0.44,7,0.9,2,Completed,On Time,Short Distance,23/12/2024
2292170,2.83,9,3.7,58,Completed,Late,Short Distance,23/12/2024
2292171,0.85,23,1.19,6,Completed,Late,Short Distance,23/12/2024
2292172,4.3,0,5.46,69,Completed,Late,Long Distance,23/12/2024
2292173,3.3,0,5.34,25,Completed,Late,Long Distance,23/12/2024
2292174,2.44,0,4.09,12,Completed,Late,Short Distance,23/12/2024
2292175,0.81,0,0.93,0,Cancelled,Unknown,Short Distance,23/12/2024
2292176,2.2,0,3.45,13,Completed,Late,Short Distance,23/12/2024
2292177,4.34,0,5.93,43,Completed,Late,Long Distance,Null
2292178,1.56,0,3.4,36,Completed,On Time,Short Distance,23/12/2024
2292179,2.04,54,11.05,6,Completed,On Time,Long Distance,23/12/2024
2292180,7.35,0,11.35,0,Cancelled,Unknown,Long Distance,23/12/2024
2292181,4.57,0,5.11,0,Cancelled,Unknown,Long Distance,23/12/2024
2292182,1.5,0,2.9,14,Completed,On Time,Short Distance,Null
2292183,2.65,1,4.67,56,Completed,On Time,Short Distance,Null
2292184,2.05,0,3.4,77,Completed,Late,Short Distance,23/12/2024
2292185,1.76,0,4.4,0,Cancelled,Unknown,Short Distance,23/12/2024
2292186,3.06,0,4.69,0,Cancelled,Unknown,Short Distance,23/12/2024
2292187,4.41,24,6.7,34,Completed,Late,Long Distance,Null
2292188,4.67,0,7.81,63,Completed,On Time,Long Distance,Null
2292189,0.73,0,1.01,10,Completed,On Time,Short Distance,23/12/2024
2292192,3.39,0,7.33,18,Completed,On Time,Long Distance,23/12/2024
2292193,2.55,0,3.06,10,Completed,Late,Short Distance,24/12/2024
2292194,2.38,0,4.35,11,Completed,Late,Short Distance,23/12/2024
2292195,2.15,0,3.35,67,Completed,Late,Short Distance,23/12/2024
2292196,4.01,10,7.11,60,Completed,Late,Long Distance,23/12/2024
2292198,2.36,2,3.39,21,Completed,On Time,Short Distance,23/12/2024
2292200,0.38,0,0.98,11,Completed,On Time,Short Distance,23/12/2024
2292201,0.35,0,0.76,5,Completed,On Time,Short Distance,23/12/2024
2292203,3.66,16,5.55,10,Completed,Late,Long Distance,23/12/2024
2292204,4.49,0,5.07,47,Completed,On Time,Long Distance,23/12/2024
2292207,1.18,0,1.6,10,Completed,Late,Short Distance,24/12/2024
2292208,3.75,0,5.4,0,Cancelled,Unknown,Long Distance,23/12/2024
2292209,1.52,0,3.59,31,Completed,On Time,Short Distance,23/12/2024
2292210,1.94,0,2.4,14,Completed,On Time,Short Distance,Null
2292211,2.48,0,3.43,19,Completed,Late,Short Distance,23/12/2024
2292212,1.75,0,3.4,12,Completed,On Time,Short Distance,23/12/2024
2292214,8.9,0,12.97,0,Cancelled,Unknown,Long Distance,23/12/2024
2292215,1.44,27,2.96,10,Completed,On Time,Short Distance,23/12/2024
2292216,2.17,0,3.57,19,Completed,Late,Short Distance,Null
2292217,1.97,0,6.04,0,Cancelled,Unknown,Long Distance,23/12/2024
2292218,3.73,0,4.59,0,Cancelled,Unknown,Short Distance,23/12/2024
2292219,2.15,0,4.77,13,Completed,On Time,Short Distance,Null
2292220,3.14,42,6.27,0,Completed,On Time,Long Distance,Null
2292222,4.61,0,13.04,53,Completed,Late,Long Distance,23/12/2024
2292223,3,0,3.92,13,Completed,On Time,Short Distance,23/12/2024
2292224,3.23,0,6.55,34,Completed,On Time,Long Distance,23/12/2024
2292225,2.82,0,5.62,8,Completed,Late,Long Distance,23/12/2024
2292226,4.9,0,7.17,22,Completed,Late,Long Distance,23/12/2024
2292227,3.1,0,4.72,10,Completed,On Time,Short Distance,Null
2292228,4.45,46,6.72,10,Completed,Late,Long Distance,23/12/2024
2292230,2.35,0,4.11,30,Completed,Late,Short Distance,23/12/2024
2292232,4.34,0,6.97,19,Completed,Late,Long Distance,23/12/2024
2292234,6.32,25,9.93,136,Completed,Late,Long Distance,23/12/2024
2292235,2.59,0,4.51,0,Cancelled,Unknown,Short Distance,23/12/2024
2292237,3.58,0,8.72,28,Completed,On Time,Long Distance,23/12/2024
2292238,3.14,0,3.77,15,Completed,Late,Short Distance,Null
2292239,2.95,0,5.49,0,Cancelled,Unknown,Long Distance,Null
2292240,1.91,0,4.36,19,Completed,Late,Short Distance,23/12/2024
2292243,6.66,0,12.71,58,Completed,Late,Long Distance,Null
2292244,0.8,0,1.68,10,Completed,On Time,Short Distance,23/12/2024
2292245,2.18,0,2.96,10,Completed,Late,Short Distance,23/12/2024
2292246,8.35,1,11.12,44,Completed,Late,Long Distance,23/12/2024
2292247,3.09,0,4.44,91,Completed,Late,Short Distance,23/12/2024
2292248,1.72,0,2.14,14,Completed,Late,Short Distance,24/12/2024
2292249,3,0,3.77,1,Completed,Late,Short Distance,24/12/2024
2292250,0.59,0,0.8,0,Cancelled,Unknown,Short Distance,23/12/2024
2292251,3.54,0,7.65,18,Completed,On Time,Long Distance,Null
2292252,4.2,0,5.9,64,Completed,On Time,Long Distance,Null
2292253,1.91,0,3.18,12,Completed,On Time,Short Distance,23/12/2024
2292254,0.69,0,1.68,39,Completed,Late,Short Distance,23/12/2024
2292256,3.49,0,4.29,24,Completed,On Time,Short Distance,23/12/2024
2292257,0.46,0,0.67,5,Completed,On Time,Short Distance,23/12/2024
2292258,7.5,0,13.48,31,Completed,Late,Long Distance,24/12/2024
2292259,4.12,39,6.23,15,Completed,On Time,Long Distance,23/12/2024
2292261,2.64,5,3.79,19,Completed,Late,Short Distance,23/12/2024
2292262,7.98,0,13.29,0,Cancelled,Unknown,Long Distance,23/12/2024
2292263,3.88,0,8.16,54,Completed,Late,Long Distance,23/12/2024
2292264,1.64,0,4.02,0,Cancelled,Unknown,Short Distance,Null
2292267,3.39,0,8.57,32,Completed,Early,Long Distance,23/12/2024
2292268,3.61,56,6,0,Completed,Late,Long Distance,Null
2292269,1.97,2,3.6,94,Completed,Late,Short Distance,23/12/2024
2292270,0.8,0,0.94,17,Completed,On Time,Short Distance,23/12/2024
2292271,1.34,4,2.93,11,Completed,Late,Short Distance,23/12/2024
2292272,3.78,0,7.28,58,Completed,Late,Long Distance,23/12/2024
2292273,3.63,0,5.21,40,Completed,Late,Long Distance,23/12/2024
2292274,4.18,33,7.44,13,Completed,On Time,Long Distance,23/12/2024
2292275,2.65,17,3.42,40,Completed,On Time,Short Distance,23/12/2024
2292276,0.76,0,0.9,25,Completed,On Time,Short Distance,23/12/2024
2292277,2.77,0,5.42,15,Completed,On Time,Long Distance,23/12/2024
2292278,2.35,0,4.07,22,Completed,Late,Short Distance,23/12/2024
2292279,1.55,0,1.66,21,Completed,Late,Short Distance,24/12/2024
2292280,3.23,0,5.52,67,Completed,Late,Long Distance,23/12/2024
2292284,2.02,0,3.51,11,Completed,Late,Short Distance,23/12/2024
2292285,1.81,0,4.04,10,Completed,Late,Short Distance,23/12/2024
2292287,0.19,0,0.55,13,Completed,Late,Short Distance,23/12/2024
2292288,3.76,0,5.18,31,Completed,On Time,Long Distance,23/12/2024
2292289,1.4,0,4.04,23,Completed,On Time,Short Distance,23/12/2024
2292290,3.12,0,3.4,15,Completed,Late,Short Distance,23/12/2024
2292291,3.06,0,4.34,41,Completed,On Time,Short Distance,23/12/2024
2292292,0.49,0,0.97,30,Completed,Late,Short Distance,23/12/2024
2292293,0.62,0,1.92,19,Completed,Late,Short Distance,23/12/2024
2292294,6.69,6,9.05,31,Completed,Late,Long Distance,23/12/2024
2292295,5.8,0,6.33,186,Completed,Late,Long Distance,Null
2292297,1.72,0,3.68,14,Completed,Late,Short Distance,24/12/2024
2292299,2.91,0,3.55,1,Completed,Late,Short Distance,23/12/2024
2292300,1.08,0,2.29,14,Completed,Late,Short Distance,23/12/2024
2292302,1.04,0,1.24,7,Completed,On Time,Short Distance,23/12/2024
2292303,3.15,0,10.39,27,Completed,On Time,Long Distance,23/12/2024
2292304,1.4,0,1.89,0,Cancelled,Unknown,Short Distance,23/12/2024
2292306,2.53,0,4.75,7,Cancelled,On Time,Short Distance,23/12/2024
2292309,5.51,0,16.85,0,Cancelled,Unknown,Long Distance,Null
2292311,6.53,0,15.27,75,Completed,Late,Long Distance,23/12/2024
2292312,1.99,0,2.3,10,Completed,On Time,Short Distance,Null
2292313,0.88,0,3.56,0,Completed,Late,Short Distance,23/12/2024
2292314,4.52,0,6.18,0,Cancelled,Unknown,Long Distance,23/12/2024
2292315,0.54,0,0.61,0,Cancelled,Unknown,Short Distance,23/12/2024
2292316,1.58,0,2.61,18,Completed,On Time,Short Distance,Null
2292317,4.66,0,6.28,61,Completed,On Time,Long Distance,Null
2292319,5.55,0,7.16,78,Completed,Late,Long Distance,23/12/2024
2292320,0.4,0,0.51,0,Cancelled,Unknown,Short Distance,23/12/2024
2292322,3.72,0,4.9,16,Completed,On Time,Short Distance,23/12/2024
2292323,8.46,81,14.37,27,Completed,On Time,Long Distance,Null
2292324,2.38,0,3.07,20,Completed,On Time,Short Distance,23/12/2024
2292325,2.26,0,2.87,14,Completed,On Time,Short Distance,24/12/2024
2292326,1.29,5,4.2,13,Completed,Late,Short Distance,23/12/2024
2292327,2.08,0,3.77,19,Completed,On Time,Short Distance,24/12/2024
2292328,5.15,0,7.52,24,Completed,Late,Long Distance,23/12/2024
2292329,6.48,0,9.18,0,Cancelled,Unknown,Long Distance,23/12/2024
2292330,2.88,0,3.89,66,Completed,Late,Short Distance,23/12/2024
2292331,0.2,10,0.36,4,Completed,Late,Short Distance,Null
2292332,4.27,0,5.59,0,Completed,On Time,Long Distance,23/12/2024
2292333,1.72,0,2.14,26,Completed,Late,Short Distance,23/12/2024
2292335,2.53,0,7.47,29,Completed,Late,Long Distance,Null
2292336,2.35,13,4.27,18,Completed,On Time,Short Distance,23/12/2024
2292337,4.99,4,9.15,30,Completed,On Time,Long Distance,23/12/2024
2292338,3.95,0,6.19,56,Completed,On Time,Long Distance,23/12/2024
2292339,1.82,0,3.77,46,Completed,On Time,Short Distance,24/12/2024
2292340,1.28,0,4.84,15,Completed,Late,Short Distance,23/12/2024
2292343,6.69,0,8.28,41,Completed,Late,Long Distance,23/12/2024
2292346,3.33,0,4.37,74,Completed,Late,Short Distance,24/12/2024
2292347,2.14,32,3.29,8,Completed,On Time,Short Distance,23/12/2024
2292348,2.64,0,3.77,15,Completed,On Time,Short Distance,24/12/2024
2292349,1.91,0,3.85,19,Completed,On Time,Short Distance,23/12/2024
2292350,3.02,0,4.12,43,Completed,Late,Short Distance,23/12/2024
2292352,1.57,0,3.38,0,Cancelled,Unknown,Short Distance,23/12/2024
2292353,2.83,0,3.7,36,Completed,On Time,Short Distance,23/12/2024
2292354,1.73,0,2.76,0,Cancelled,Unknown,Short Distance,Null
2292355,1.97,0,3.06,64,Completed,Late,Short Distance,23/12/2024
2292356,3.83,0,5.3,0,Cancelled,Unknown,Long Distance,Null
2292357,4.97,0,7.68,12,Completed,Early,Long Distance,23/12/2024
2292359,3.72,0,9.11,48,Completed,On Time,Long Distance,Null
2292360,5.07,0,6.81,29,Completed,On Time,Long Distance,23/12/2024
2292361,2.49,0,3.49,0,Completed,Late,Short Distance,23/12/2024
2292362,1.26,0,1.68,23,Completed,Late,Short Distance,23/12/2024
2292363,3.79,0,6.21,22,Completed,Late,Long Distance,Null
2292364,8.03,0,11.11,0,Completed,Late,Long Distance,Null
2292365,6.82,38,8.21,48,Completed,On Time,Long Distance,23/12/2024
2292366,0.84,0,5.51,20,Completed,On Time,Long Distance,Null
2292367,2.16,0,5.49,19,Completed,Early,Long Distance,23/12/2024
2292368,4.07,0,7.53,24,Completed,On Time,Long Distance,24/12/2024
2292369,4.21,0,6.1,0,Cancelled,Unknown,Long Distance,23/12/2024
2292370,8.57,0,12.78,38,Completed,Late,Long Distance,23/12/2024
2292371,3.87,37,5.01,11,Completed,Late,Long Distance,Null
2292373,2.79,0,3.71,41,Completed,Late,Short Distance,24/12/2024
2292374,2.02,1,4.35,11,Completed,On Time,Short Distance,23/12/2024
2292375,1.96,0,2.58,31,Completed,Late,Short Distance,23/12/2024
2292376,2.07,0,3.11,38,Completed,Late,Short Distance,24/12/2024
2292377,2.67,0,3.78,42,Completed,On Time,Short Distance,23/12/2024
2292378,4.15,0,6.84,37,Completed,On Time,Long Distance,23/12/2024
2292382,3.22,0,6.54,0,Cancelled,Unknown,Long Distance,23/12/2024
2292384,3.91,0,6.69,20,Completed,On Time,Long Distance,24/12/2024
2292385,1.97,12,2.98,10,Completed,On Time,Short Distance,Null
2292386,1.92,0,3.77,47,Completed,On Time,Short Distance,24/12/2024
2292388,1.83,0,2.86,0,Cancelled,Unknown,Short Distance,23/12/2024
2292390,4.3,24,6.28,19,Completed,Late,Long Distance,23/12/2024
2292391,2.67,0,3.36,0,Cancelled,Unknown,Short Distance,Null
2292392,4.56,0,6.71,64,Completed,Late,Long Distance,23/12/2024
2292393,3.97,0,7.07,0,Cancelled,Unknown,Long Distance,23/12/2024
2292394,0,0,0,0,Completed,Unknown,Short Distance,24/12/2024
2292395,0.96,0,1.62,12,Completed,Late,Short Distance,Null
2292396,0.97,0,2.04,27,Completed,Late,Short Distance,Null
2292398,1.38,3,1.93,16,Completed,Late,Short Distance,23/12/2024
2292399,1.5,0,4.44,47,Completed,Late,Short Distance,24/12/2024
2292400,0.25,0,0.47,13,Completed,On Time,Short Distance,23/12/2024
2292401,1.1,0,1.41,0,Cancelled,Unknown,Short Distance,23/12/2024
2292402,3.64,0,6.39,157,Completed,Late,Long Distance,23/12/2024
2292403,3.49,0,5.58,0,Cancelled,Unknown,Long Distance,Null
2292404,1.93,0,4.12,10,Completed,On Time,Short Distance,23/12/2024
2292406,2.15,10,3.36,32,Completed,On Time,Short Distance,Null
2292407,2.2,9,3.18,12,Completed,On Time,Short Distance,24/12/2024
2292408,0.98,0,5.12,54,Completed,On Time,Long Distance,23/12/2024
2292410,2.22,0,3.34,0,Cancelled,Unknown,Short Distance,23/12/2024
2292413,2.83,0,3.93,0,Cancelled,Unknown,Short Distance,23/12/2024
2292415,2.09,29,3.16,12,Completed,Late,Short Distance,23/12/2024
2292416,2.26,20,4.02,14,Completed,On Time,Short Distance,Null
2292418,3.98,37,5.33,19,Completed,On Time,Long Distance,23/12/2024
2292419,4.97,0,5.87,49,Completed,On Time,Long Distance,23/12/2024
2292420,3.86,17,6.79,39,Completed,On Time,Long Distance,23/12/2024
2292421,0.73,0,5.27,31,Completed,Late,Long Distance,23/12/2024
2292422,3.83,0,6.81,0,Cancelled,Unknown,Long Distance,23/12/2024
2292424,0.94,0,2.2,32,Completed,Late,Short Distance,23/12/2024
2292425,1.95,0,4.01,45,Completed,Late,Short Distance,Null
2292426,0.92,25,1.97,10,Completed,Early,Short Distance,23/12/2024
2292428,4.99,5,9.15,28,Completed,On Time,Long Distance,23/12/2024
2292429,4.25,0,7.74,27,Completed,Late,Long Distance,23/12/2024
2292430,0.61,54,1.23,3,Completed,On Time,Short Distance,24/12/2024
2292431,1.41,0,2.54,0,Cancelled,Unknown,Short Distance,24/12/2024
2292432,4.69,0,6.56,0,Cancelled,Unknown,Long Distance,23/12/2024
2292434,5.62,0,8.9,0,Cancelled,Unknown,Long Distance,Null
2292435,1.54,0,3.27,20,Completed,Late,Short Distance,Null
2292436,0.75,0,2.1,0,Cancelled,Unknown,Short Distance,Null
2292438,6.8,0,8.89,77,Completed,On Time,Long Distance,23/12/2024
2292439,2.29,4,2.97,22,Completed,Late,Short Distance,Null
2292441,1.18,26,4.98,0,Completed,Late,Short Distance,Null
2292443,0.19,0,0.64,0,Completed,Late,Short Distance,23/12/2024
2292445,0.5,0,1.1,11,Completed,On Time,Short Distance,23/12/2024
2292446,7.56,1,11.46,21,Completed,Late,Long Distance,23/12/2024
2292448,4.13,20,6.88,23,Completed,On Time,Long Distance,23/12/2024
2292449,5.68,0,7.01,41,Completed,Late,Long Distance,24/12/2024
2292450,5.88,0,8.91,18,Completed,On Time,Long Distance,23/12/2024
2292451,3.63,7,7.17,26,Completed,On Time,Long Distance,23/12/2024
2292453,3.49,0,5.39,38,Completed,On Time,Long Distance,24/12/2024
2292454,3.05,4,6.01,60,Completed,Late,Long Distance,24/12/2024
2292455,2.16,0,6.71,22,Completed,Late,Long Distance,23/12/2024
2292456,0.6,2,1.42,13,Completed,Late,Short Distance,24/12/2024
2292458,3.86,0,7.53,25,Completed,On Time,Long Distance,24/12/2024
2292460,3.55,0,7.53,0,Cancelled,Unknown,Long Distance,23/12/2024
2292461,1.66,0,2.38,0,Cancelled,Unknown,Short Distance,23/12/2024
2292462,1.09,0,1.95,24,Completed,Late,Short Distance,Null
2292463,1.55,14,2.09,11,Completed,On Time,Short Distance,Null
2292464,1.96,0,3.26,36,Completed,On Time,Short Distance,Null
2292465,3.14,0,4.32,17,Completed,Early,Short Distance,24/12/2024
2292466,0.27,7,0.37,2,Completed,On Time,Short Distance,23/12/2024
2292467,1.6,0,6.18,37,Completed,Late,Long Distance,23/12/2024
2292468,2.44,122,7.83,55,Completed,Late,Long Distance,23/12/2024
2292469,6.28,0,8.2,36,Completed,On Time,Long Distance,23/12/2024
2292470,1.53,0,4.21,6,Completed,On Time,Short Distance,24/12/2024
2292471,1.37,0,1.58,0,Cancelled,Unknown,Short Distance,23/12/2024
2292472,2.09,0,4.22,25,Completed,Late,Short Distance,24/12/2024
2292474,1.11,2,2.08,3,Completed,On Time,Short Distance,Null
2292475,4.63,0,7.42,0,Completed,Late,Long Distance,23/12/2024
2292476,0.68,0,1.84,14,Completed,On Time,Short Distance,23/12/2024
2292477,2.47,0,6.63,53,Completed,Late,Long Distance,Null
2292478,2.99,0,3.94,33,Completed,On Time,Short Distance,24/12/2024
2292480,2.1,0,5.02,0,Cancelled,Unknown,Long Distance,24/12/2024
2292481,1.98,0,2.82,0,Cancelled,Unknown,Short Distance,24/12/2024
2292482,1.86,0,3.73,19,Completed,On Time,Short Distance,Null
2292486,0.89,0,1.92,12,Completed,On Time,Short Distance,Null
2292488,7.59,0,10.55,81,Completed,Late,Long Distance,24/12/2024
2292491,0.87,0,1.43,11,Completed,On Time,Short Distance,23/12/2024
2292492,7.73,0,9.7,39,Completed,Late,Long Distance,Null
2292493,2.3,0,3.7,47,Completed,Late,Short Distance,24/12/2024
2292495,2.12,0,5.55,14,Completed,On Time,Long Distance,24/12/2024
2292496,4.94,3,12.43,73,Completed,Late,Long Distance,Null
2292497,3.17,0,4.62,0,Cancelled,Unknown,Short Distance,24/12/2024
2292498,2.94,0,8.34,22,Completed,On Time,Long Distance,24/12/2024
